   Elapsed time	      I	     II	    III	    aVR	    aVL	    aVF	     V1	     V2	     V3	     V4	     V5	     V6
          5.222	  0.073	  0.652	  0.580	 -0.363	 -0.254	  0.617	  0.120	  0.066	  0.035	 -0.268	 -0.695	 -0.347
          5.224	  0.092	  0.629	  0.537	 -0.361	 -0.222	  0.583	  0.154	  0.157	  0.086	 -0.256	 -0.718	 -0.382
          5.226	  0.098	  0.569	  0.471	 -0.333	 -0.187	  0.520	  0.192	  0.258	  0.143	 -0.244	 -0.743	 -0.424
          5.228	  0.113	  0.528	  0.415	 -0.320	 -0.151	  0.472	  0.227	  0.354	  0.212	 -0.227	 -0.769	 -0.472
          5.230	  0.147	  0.486	  0.338	 -0.317	 -0.095	  0.412	  0.253	  0.430	  0.262	 -0.215	 -0.788	 -0.516
          5.232	  0.164	  0.469	  0.306	 -0.317	 -0.070	  0.389	  0.270	  0.481	  0.312	 -0.181	 -0.777	 -0.532
          5.234	  0.201	  0.488	  0.288	 -0.344	 -0.044	  0.388	  0.254	  0.488	  0.350	 -0.136	 -0.734	 -0.508
          5.236	  0.246	  0.548	  0.302	 -0.398	 -0.028	  0.425	  0.200	  0.431	  0.345	 -0.097	 -0.669	 -0.441
          5.238	  0.308	  0.612	  0.303	 -0.461	  0.003	  0.458	  0.144	  0.402	  0.380	 -0.033	 -0.574	 -0.347
          5.240	  0.404	  0.696	  0.291	 -0.550	  0.056	  0.493	  0.092	  0.426	  0.464	  0.052	 -0.483	 -0.262
          5.242	  0.493	  0.779	  0.286	 -0.637	  0.103	  0.533	  0.030	  0.473	  0.583	  0.161	 -0.383	 -0.179
          5.244	  0.573	  0.893	  0.320	 -0.733	  0.127	  0.607	  0.013	  0.601	  0.808	  0.351	 -0.220	 -0.063
          5.246	  0.644	  1.026	  0.382	 -0.836	  0.132	  0.704	 -0.045	  0.679	  1.003	  0.527	 -0.062	  0.073
          5.248	  0.714	  1.162	  0.449	 -0.938	  0.133	  0.805	 -0.137	  0.579	  1.004	  0.585	  0.051	  0.200
          5.250	  0.784	  1.163	  0.379	 -0.974	  0.203	  0.771	 -0.211	  0.489	  0.940	  0.545	  0.040	  0.205
          5.252	  0.779	  1.044	  0.265	 -0.911	  0.257	  0.654	 -0.219	  0.371	  0.820	  0.443	 -0.065	  0.115
          5.254	  0.766	  1.073	  0.306	 -0.919	  0.229	  0.690	 -0.297	  0.074	  0.553	  0.337	 -0.068	  0.149
          5.256	  0.714	  1.082	  0.368	 -0.898	  0.173	  0.725	 -0.340	 -0.131	  0.304	  0.191	 -0.123	  0.157
          5.258	  0.685	  1.046	  0.361	 -0.867	  0.162	  0.705	 -0.363	 -0.273	  0.060	  0.005	 -0.221	  0.126
          5.260	  0.563	  0.942	  0.379	 -0.752	  0.092	  0.660	 -0.327	 -0.499	 -0.300	 -0.282	 -0.421	  0.009
          5.262	  0.418	  0.875	  0.456	 -0.647	 -0.018	  0.666	 -0.283	 -0.691	 -0.646	 -0.550	 -0.602	 -0.078
          5.264	  0.349	  0.807	  0.458	 -0.578	 -0.054	  0.632	 -0.262	 -0.801	 -0.905	 -0.778	 -0.773	 -0.181
          5.266	  0.262	  0.750	  0.488	 -0.506	 -0.114	  0.620	 -0.177	 -0.713	 -0.906	 -0.828	 -0.857	 -0.264
          5.268	  0.185	  0.780	  0.595	 -0.483	 -0.205	  0.688	 -0.095	 -0.581	 -0.778	 -0.728	 -0.812	 -0.264
          5.270	  0.132	  0.769	  0.637	 -0.451	 -0.253	  0.704	 -0.042	 -0.503	 -0.748	 -0.726	 -0.812	 -0.272
          5.272	  0.079	  0.706	  0.626	 -0.392	 -0.274	  0.666	  0.029	 -0.486	 -0.774	 -0.789	 -0.876	 -0.321
          5.274	  0.029	  0.591	  0.561	 -0.310	 -0.267	  0.577	  0.151	 -0.384	 -0.770	 -0.865	 -0.992	 -0.423
          5.276	 -0.020	  0.539	  0.560	 -0.261	 -0.290	  0.550	  0.240	 -0.320	 -0.750	 -0.879	 -1.036	 -0.479
          5.278	 -0.040	  0.517	  0.556	 -0.239	 -0.298	  0.537	  0.318	 -0.229	 -0.671	 -0.838	 -1.032	 -0.500
          5.280	 -0.066	  0.507	  0.573	 -0.221	 -0.319	  0.540	  0.384	 -0.190	 -0.608	 -0.796	 -1.022	 -0.521
          5.282	 -0.094	  0.476	  0.571	 -0.192	 -0.333	  0.524	  0.404	 -0.216	 -0.618	 -0.808	 -1.036	 -0.546
          5.284	 -0.080	  0.466	  0.545	 -0.193	 -0.314	  0.506	  0.328	 -0.231	 -0.617	 -0.811	 -1.038	 -0.549
          5.286	 -0.034	  0.472	  0.505	 -0.220	 -0.270	  0.489	  0.246	 -0.209	 -0.566	 -0.770	 -1.010	 -0.528
          5.288	 -0.032	  0.462	  0.493	 -0.215	 -0.262	  0.477	  0.222	 -0.190	 -0.506	 -0.726	 -0.985	 -0.512
          5.290	  0.005	  0.469	  0.465	 -0.237	 -0.230	  0.467	  0.188	 -0.105	 -0.437	 -0.676	 -0.951	 -0.494
          5.292	  0.006	  0.455	  0.449	 -0.231	 -0.222	  0.452	  0.212	 -0.023	 -0.368	 -0.629	 -0.925	 -0.480
          5.294	 -0.001	  0.438	  0.439	 -0.219	 -0.220	  0.439	  0.234	 -0.004	 -0.327	 -0.595	 -0.908	 -0.469
          5.296	  0.021	  0.457	  0.436	 -0.238	 -0.208	  0.447	  0.242	  0.011	 -0.281	 -0.550	 -0.876	 -0.445
          5.298	  0.036	  0.467	  0.429	 -0.251	 -0.197	  0.448	  0.246	  0.017	 -0.226	 -0.500	 -0.847	 -0.418
          5.300	  0.055	  0.504	  0.450	 -0.280	 -0.197	  0.476	  0.242	  0.050	 -0.176	 -0.460	 -0.817	 -0.399
          5.302	  0.051	  0.538	  0.487	 -0.295	 -0.218	  0.513	  0.207	  0.001	 -0.161	 -0.437	 -0.796	 -0.379
          5.304	  0.054	  0.576	  0.522	 -0.315	 -0.234	  0.549	  0.159	 -0.044	 -0.150	 -0.415	 -0.774	 -0.359
          5.306	  0.051	  0.593	  0.542	 -0.322	 -0.246	  0.568	  0.128	 -0.063	 -0.139	 -0.398	 -0.756	 -0.347
          5.308	  0.065	  0.626	  0.560	 -0.345	 -0.248	  0.594	  0.113	 -0.054	 -0.113	 -0.376	 -0.736	 -0.336
          5.310	  0.060	  0.642	  0.583	 -0.351	 -0.261	  0.613	  0.096	 -0.051	 -0.092	 -0.347	 -0.716	 -0.317
          5.312	  0.066	  0.651	  0.586	 -0.358	 -0.260	  0.619	  0.102	 -0.042	 -0.073	 -0.329	 -0.701	 -0.302
          5.314	  0.077	  0.654	  0.577	 -0.366	 -0.251	  0.617	  0.111	 -0.028	 -0.051	 -0.310	 -0.683	 -0.284
          5.316	  0.071	  0.670	  0.599	 -0.370	 -0.264	  0.634	  0.099	 -0.028	 -0.040	 -0.299	 -0.670	 -0.267
          5.318	  0.070	  0.674	  0.604	 -0.372	 -0.267	  0.639	  0.110	 -0.024	 -0.025	 -0.285	 -0.660	 -0.261
          5.320	  0.080	  0.671	  0.592	 -0.374	 -0.257	  0.631	  0.096	 -0.019	 -0.019	 -0.281	 -0.655	 -0.265
          5.322	  0.087	  0.675	  0.588	 -0.382	 -0.250	  0.631	  0.089	 -0.033	 -0.024	 -0.284	 -0.658	 -0.267
          5.324	  0.092	  0.692	  0.600	 -0.393	 -0.254	  0.646	  0.075	 -0.038	 -0.023	 -0.285	 -0.660	 -0.263
          5.326	  0.073	  0.691	  0.618	 -0.382	 -0.272	  0.655	  0.081	 -0.042	 -0.022	 -0.286	 -0.662	 -0.261
          5.328	  0.083	  0.694	  0.612	 -0.389	 -0.265	  0.654	  0.069	 -0.046	 -0.024	 -0.283	 -0.661	 -0.261
          5.330	  0.082	  0.697	  0.615	 -0.390	 -0.267	  0.655	  0.066	 -0.049	 -0.022	 -0.280	 -0.655	 -0.258
          5.332	  0.077	  0.690	  0.613	 -0.384	 -0.268	  0.651	  0.081	 -0.042	 -0.015	 -0.267	 -0.644	 -0.244
          5.334	  0.075	  0.677	  0.603	 -0.377	 -0.264	  0.640	  0.080	 -0.040	 -0.011	 -0.263	 -0.641	 -0.237
          5.336	  0.084	  0.690	  0.607	 -0.388	 -0.261	  0.649	  0.079	 -0.035	  0.006	 -0.253	 -0.629	 -0.227
          5.338	  0.087	  0.685	  0.598	 -0.387	 -0.255	  0.641	  0.084	 -0.028	  0.015	 -0.242	 -0.623	 -0.221
          5.340	  0.085	  0.688	  0.603	 -0.387	 -0.260	  0.646	  0.080	 -0.038	  0.011	 -0.248	 -0.630	 -0.226
          5.342	  0.088	  0.697	  0.609	 -0.393	 -0.261	  0.653	  0.075	 -0.042	  0.013	 -0.249	 -0.632	 -0.229
          5.344	  0.089	  0.708	  0.618	 -0.398	 -0.265	  0.663	  0.068	 -0.044	  0.013	 -0.250	 -0.626	 -0.234
          5.346	  0.095	  0.711	  0.616	 -0.403	 -0.261	  0.663	  0.069	 -0.040	  0.018	 -0.244	 -0.621	 -0.236
          5.348	  0.087	  0.711	  0.624	 -0.400	 -0.269	  0.668	  0.057	 -0.045	  0.015	 -0.245	 -0.618	 -0.237
          5.350	  0.088	  0.710	  0.621	 -0.400	 -0.266	  0.665	  0.057	 -0.043	  0.019	 -0.240	 -0.618	 -0.231
          5.352	  0.095	  0.711	  0.617	 -0.403	 -0.261	  0.664	  0.062	 -0.030	  0.033	 -0.227	 -0.606	 -0.218
          5.354	  0.092	  0.699	  0.608	 -0.396	 -0.258	  0.653	  0.074	 -0.019	  0.041	 -0.222	 -0.603	 -0.213
          5.356	  0.092	  0.693	  0.601	 -0.393	 -0.255	  0.647	  0.073	 -0.024	  0.042	 -0.218	 -0.595	 -0.217
          5.358	  0.087	  0.681	  0.595	 -0.385	 -0.254	  0.638	  0.075	 -0.015	  0.048	 -0.215	 -0.591	 -0.217
          5.360	  0.091	  0.679	  0.589	 -0.386	 -0.248	  0.634	  0.072	 -0.017	  0.052	 -0.211	 -0.593	 -0.218
          5.362	  0.102	  0.691	  0.589	 -0.397	 -0.244	  0.639	  0.067	 -0.024	  0.050	 -0.217	 -0.603	 -0.218
          5.364	  0.097	  0.703	  0.607	 -0.400	 -0.255	  0.654	  0.067	 -0.011	  0.059	 -0.215	 -0.600	 -0.213
          5.366	  0.102	  0.707	  0.604	 -0.405	 -0.251	  0.655	  0.059	 -0.019	  0.054	 -0.224	 -0.607	 -0.212
          5.368	  0.105	  0.720	  0.615	 -0.413	 -0.255	  0.667	  0.052	 -0.018	  0.058	 -0.216	 -0.599	 -0.206
          5.370	  0.103	  0.712	  0.607	 -0.408	 -0.252	  0.660	  0.050	 -0.016	  0.059	 -0.213	 -0.608	 -0.213
          5.372	  0.107	  0.711	  0.603	 -0.409	 -0.248	  0.657	  0.059	 -0.004	  0.074	 -0.202	 -0.602	 -0.210
          5.374	  0.116	  0.699	  0.584	 -0.407	 -0.234	  0.641	  0.056	  0.003	  0.080	 -0.195	 -0.594	 -0.214
          5.376	  0.107	  0.699	  0.591	 -0.404	 -0.241	  0.645	  0.067	  0.009	  0.089	 -0.185	 -0.582	 -0.209
          5.378	  0.104	  0.696	  0.592	 -0.401	 -0.243	  0.644	  0.075	  0.026	  0.103	 -0.176	 -0.575	 -0.202
          5.380	  0.103	  0.699	  0.596	 -0.402	 -0.246	  0.647	  0.066	  0.019	  0.099	 -0.182	 -0.580	 -0.206
          5.382	  0.121	  0.711	  0.589	 -0.416	 -0.234	  0.650	  0.058	  0.018	  0.103	 -0.181	 -0.579	 -0.202
          5.384	  0.124	  0.720	  0.596	 -0.422	 -0.235	  0.658	  0.058	  0.024	  0.108	 -0.177	 -0.579	 -0.195
          5.386	  0.126	  0.721	  0.597	 -0.423	 -0.235	  0.659	  0.062	  0.025	  0.114	 -0.173	 -0.581	 -0.194
          5.388	  0.124	  0.720	  0.596	 -0.422	 -0.235	  0.658	  0.049	  0.025	  0.115	 -0.178	 -0.590	 -0.194
          5.390	  0.115	  0.714	  0.599	 -0.414	 -0.242	  0.656	  0.061	  0.038	  0.128	 -0.166	 -0.581	 -0.189
          5.392	  0.131	  0.714	  0.584	 -0.422	 -0.227	  0.649	  0.062	  0.050	  0.138	 -0.155	 -0.569	 -0.184
          5.394	  0.117	  0.699	  0.582	 -0.409	 -0.233	  0.640	  0.067	  0.049	  0.143	 -0.149	 -0.564	 -0.183
          5.396	  0.124	  0.706	  0.582	 -0.415	 -0.229	  0.644	  0.070	  0.062	  0.157	 -0.138	 -0.554	 -0.177
          5.398	  0.133	  0.706	  0.572	 -0.419	 -0.221	  0.639	  0.079	  0.080	  0.172	 -0.123	 -0.545	 -0.172
          5.400	  0.130	  0.703	  0.573	 -0.416	 -0.221	  0.638	  0.070	  0.087	  0.178	 -0.121	 -0.542	 -0.175
          5.402	  0.132	  0.707	  0.575	 -0.419	 -0.222	  0.642	  0.059	  0.083	  0.179	 -0.126	 -0.545	 -0.185
          5.404	  0.133	  0.727	  0.593	 -0.430	 -0.231	  0.660	  0.053	  0.084	  0.182	 -0.122	 -0.540	 -0.188
          5.406	  0.132	  0.720	  0.588	 -0.425	 -0.228	  0.653	  0.048	  0.088	  0.188	 -0.121	 -0.541	 -0.187
          5.408	  0.138	  0.724	  0.586	 -0.431	 -0.224	  0.654	  0.042	  0.090	  0.193	 -0.120	 -0.540	 -0.183
          5.410	  0.140	  0.718	  0.579	 -0.429	 -0.219	  0.648	  0.048	  0.109	  0.210	 -0.105	 -0.536	 -0.182
          5.412	  0.138	  0.716	  0.577	 -0.427	 -0.220	  0.647	  0.059	  0.120	  0.223	 -0.096	 -0.529	 -0.176
          5.414	  0.136	  0.699	  0.564	 -0.417	 -0.214	  0.631	  0.059	  0.135	  0.234	 -0.089	 -0.528	 -0.177
          5.416	  0.158	  0.712	  0.554	 -0.435	 -0.198	  0.633	  0.070	  0.156	  0.256	 -0.074	 -0.515	 -0.165
          5.418	  0.154	  0.704	  0.549	 -0.428	 -0.198	  0.626	  0.072	  0.167	  0.267	 -0.067	 -0.512	 -0.161
          5.420	  0.157	  0.706	  0.549	 -0.431	 -0.197	  0.628	  0.069	  0.174	  0.279	 -0.056	 -0.505	 -0.162
          5.422	  0.176	  0.723	  0.547	 -0.451	 -0.185	  0.635	  0.056	  0.178	  0.286	 -0.051	 -0.504	 -0.165
          5.424	  0.177	  0.733	  0.554	 -0.455	 -0.188	  0.643	  0.060	  0.192	  0.300	 -0.045	 -0.497	 -0.158
          5.426	  0.187	  0.734	  0.546	 -0.461	 -0.180	  0.640	  0.051	  0.194	  0.305	 -0.041	 -0.490	 -0.158
          5.428	  0.183	  0.734	  0.551	 -0.459	 -0.184	  0.642	  0.048	  0.201	  0.314	 -0.035	 -0.487	 -0.155
          5.430	  0.194	  0.734	  0.539	 -0.464	 -0.173	  0.636	  0.042	  0.215	  0.331	 -0.024	 -0.481	 -0.154
          5.432	  0.183	  0.725	  0.541	 -0.454	 -0.179	  0.634	  0.049	  0.233	  0.344	 -0.017	 -0.484	 -0.154
          5.434	  0.201	  0.726	  0.526	 -0.464	 -0.163	  0.626	  0.051	  0.252	  0.358	 -0.007	 -0.483	 -0.150
          5.436	  0.210	  0.732	  0.521	 -0.471	 -0.155	  0.626	  0.057	  0.274	  0.379	  0.011	 -0.469	 -0.142
          5.438	  0.200	  0.723	  0.523	 -0.462	 -0.162	  0.624	  0.062	  0.293	  0.401	  0.022	 -0.456	 -0.132
          5.440	  0.213	  0.723	  0.509	 -0.468	 -0.147	  0.617	  0.059	  0.301	  0.408	  0.022	 -0.463	 -0.133
          5.442	  0.225	  0.737	  0.511	 -0.480	 -0.143	  0.624	  0.058	  0.311	  0.421	  0.022	 -0.469	 -0.139
          5.444	  0.231	  0.734	  0.501	 -0.482	 -0.135	  0.618	  0.042	  0.324	  0.428	  0.025	 -0.473	 -0.140
          5.446	  0.241	  0.740	  0.498	 -0.490	 -0.129	  0.619	  0.042	  0.334	  0.440	  0.035	 -0.467	 -0.143
          5.448	  0.238	  0.749	  0.510	 -0.493	 -0.136	  0.629	  0.036	  0.339	  0.444	  0.038	 -0.465	 -0.143
          5.450	  0.241	  0.743	  0.501	 -0.492	 -0.129	  0.622	  0.043	  0.361	  0.469	  0.055	 -0.453	 -0.141
          5.452	  0.252	  0.736	  0.484	 -0.493	 -0.116	  0.610	  0.044	  0.378	  0.480	  0.064	 -0.446	 -0.139
          5.454	  0.252	  0.719	  0.467	 -0.486	 -0.107	  0.594	  0.049	  0.394	  0.494	  0.073	 -0.440	 -0.137
          5.456	  0.259	  0.726	  0.467	 -0.492	 -0.104	  0.597	  0.043	  0.408	  0.504	  0.079	 -0.433	 -0.129
          5.458	  0.272	  0.719	  0.448	 -0.496	 -0.088	  0.584	  0.059	  0.428	  0.525	  0.095	 -0.417	 -0.121
          5.460	  0.277	  0.724	  0.447	 -0.501	 -0.085	  0.586	  0.048	  0.439	  0.530	  0.102	 -0.410	 -0.123
          5.462	  0.291	  0.727	  0.436	 -0.509	 -0.073	  0.582	  0.040	  0.440	  0.530	  0.101	 -0.414	 -0.129
          5.464	  0.286	  0.732	  0.446	 -0.508	 -0.080	  0.590	  0.030	  0.443	  0.531	  0.099	 -0.421	 -0.131
          5.466	  0.294	  0.739	  0.445	 -0.516	 -0.075	  0.592	  0.028	  0.454	  0.541	  0.097	 -0.427	 -0.133
          5.468	  0.300	  0.743	  0.443	 -0.521	 -0.071	  0.594	  0.022	  0.460	  0.547	  0.095	 -0.433	 -0.134
          5.470	  0.300	  0.736	  0.435	 -0.518	 -0.067	  0.586	  0.025	  0.473	  0.556	  0.102	 -0.436	 -0.129
          5.472	  0.300	  0.718	  0.418	 -0.509	 -0.059	  0.568	  0.032	  0.486	  0.564	  0.105	 -0.431	 -0.130
          5.474	  0.305	  0.706	  0.401	 -0.504	 -0.048	  0.552	  0.035	  0.495	  0.571	  0.113	 -0.431	 -0.131
          5.476	  0.326	  0.711	  0.385	 -0.518	 -0.029	  0.548	  0.037	  0.511	  0.583	  0.120	 -0.422	 -0.128
          5.478	  0.318	  0.686	  0.370	 -0.502	 -0.026	  0.528	  0.044	  0.515	  0.583	  0.119	 -0.421	 -0.128
          5.480	  0.327	  0.700	  0.372	 -0.513	 -0.023	  0.536	  0.036	  0.521	  0.588	  0.122	 -0.415	 -0.120
          5.482	  0.334	  0.707	  0.373	 -0.520	 -0.021	  0.540	  0.035	  0.518	  0.585	  0.118	 -0.418	 -0.123
          5.484	  0.345	  0.713	  0.368	 -0.529	 -0.013	  0.540	  0.024	  0.517	  0.581	  0.113	 -0.421	 -0.132
          5.486	  0.332	  0.709	  0.377	 -0.521	 -0.022	  0.543	  0.030	  0.515	  0.582	  0.112	 -0.420	 -0.133
          5.488	  0.339	  0.711	  0.371	 -0.525	 -0.016	  0.541	  0.024	  0.510	  0.577	  0.105	 -0.428	 -0.138
          5.490	  0.344	  0.708	  0.364	 -0.526	 -0.011	  0.535	  0.022	  0.508	  0.569	  0.103	 -0.432	 -0.143
          5.492	  0.334	  0.691	  0.358	 -0.512	 -0.013	  0.524	  0.026	  0.513	  0.567	  0.103	 -0.435	 -0.147
          5.494	  0.334	  0.678	  0.345	 -0.506	 -0.005	  0.512	  0.035	  0.516	  0.572	  0.108	 -0.425	 -0.142
          5.496	  0.335	  0.676	  0.341	 -0.506	 -0.003	  0.509	  0.035	  0.516	  0.570	  0.107	 -0.424	 -0.145
          5.498	  0.336	  0.672	  0.335	 -0.504	  0.001	  0.504	  0.042	  0.509	  0.565	  0.105	 -0.422	 -0.144
          5.500	  0.321	  0.670	  0.349	 -0.495	 -0.015	  0.510	  0.037	  0.495	  0.554	  0.102	 -0.413	 -0.133
          5.502	  0.320	  0.678	  0.358	 -0.499	 -0.019	  0.518	  0.025	  0.471	  0.535	  0.093	 -0.415	 -0.131
          5.504	  0.330	  0.691	  0.360	 -0.511	 -0.015	  0.526	  0.028	  0.459	  0.520	  0.084	 -0.424	 -0.133
          5.506	  0.313	  0.686	  0.374	 -0.500	 -0.030	  0.530	  0.024	  0.439	  0.501	  0.072	 -0.428	 -0.134
          5.508	  0.310	  0.697	  0.386	 -0.503	 -0.038	  0.541	  0.026	  0.419	  0.485	  0.065	 -0.431	 -0.134
          5.510	  0.302	  0.689	  0.386	 -0.496	 -0.042	  0.537	  0.023	  0.405	  0.470	  0.051	 -0.445	 -0.139
          5.512	  0.299	  0.684	  0.385	 -0.491	 -0.043	  0.534	  0.037	  0.401	  0.463	  0.047	 -0.452	 -0.136
          5.514	  0.271	  0.661	  0.390	 -0.466	 -0.059	  0.526	  0.043	  0.385	  0.446	  0.036	 -0.464	 -0.140
          5.516	  0.273	  0.665	  0.392	 -0.469	 -0.059	  0.528	  0.048	  0.372	  0.436	  0.029	 -0.469	 -0.142
          5.518	  0.268	  0.662	  0.394	 -0.464	 -0.064	  0.528	  0.057	  0.356	  0.419	  0.025	 -0.470	 -0.141
          5.520	  0.265	  0.655	  0.392	 -0.460	 -0.064	  0.524	  0.051	  0.331	  0.396	  0.011	 -0.472	 -0.142
          5.522	  0.249	  0.660	  0.411	 -0.455	 -0.082	  0.536	  0.047	  0.311	  0.379	  0.002	 -0.474	 -0.143
          5.524	  0.237	  0.652	  0.416	 -0.445	 -0.089	  0.534	  0.035	  0.284	  0.352	 -0.015	 -0.476	 -0.148
          5.526	  0.224	  0.662	  0.439	 -0.443	 -0.107	  0.550	  0.047	  0.267	  0.340	 -0.018	 -0.473	 -0.148
          5.528	  0.236	  0.664	  0.428	 -0.451	 -0.096	  0.546	  0.029	  0.236	  0.311	 -0.040	 -0.483	 -0.161
          5.530	  0.222	  0.666	  0.445	 -0.445	 -0.112	  0.555	  0.044	  0.233	  0.308	 -0.036	 -0.476	 -0.155
          5.532	  0.197	  0.643	  0.446	 -0.420	 -0.125	  0.545	  0.049	  0.220	  0.292	 -0.043	 -0.483	 -0.157
          5.534	  0.200	  0.640	  0.440	 -0.420	 -0.120	  0.540	  0.052	  0.205	  0.276	 -0.055	 -0.485	 -0.151
          5.536	  0.203	  0.639	  0.435	 -0.422	 -0.115	  0.537	  0.057	  0.196	  0.266	 -0.059	 -0.484	 -0.139
          5.538	  0.185	  0.631	  0.445	 -0.409	 -0.130	  0.538	  0.065	  0.184	  0.256	 -0.058	 -0.477	 -0.129
          5.540	  0.182	  0.638	  0.457	 -0.410	 -0.137	  0.547	  0.060	  0.165	  0.239	 -0.069	 -0.473	 -0.130
          5.542	  0.166	  0.641	  0.475	 -0.404	 -0.155	  0.558	  0.057	  0.146	  0.224	 -0.081	 -0.479	 -0.135
          5.544	  0.181	  0.655	  0.473	 -0.418	 -0.146	  0.565	  0.049	  0.128	  0.205	 -0.096	 -0.488	 -0.140
          5.546	  0.170	  0.646	  0.477	 -0.409	 -0.153	  0.562	  0.040	  0.112	  0.190	 -0.110	 -0.500	 -0.145
          5.548	  0.171	  0.657	  0.487	 -0.414	 -0.158	  0.573	  0.041	  0.099	  0.180	 -0.112	 -0.503	 -0.142
          5.550	  0.161	  0.651	  0.491	 -0.406	 -0.166	  0.572	  0.045	  0.088	  0.168	 -0.120	 -0.512	 -0.144
          5.552	  0.160	  0.643	  0.484	 -0.402	 -0.162	  0.564	  0.056	  0.086	  0.167	 -0.120	 -0.518	 -0.141
          5.554	  0.155	  0.625	  0.469	 -0.390	 -0.157	  0.547	  0.056	  0.086	  0.162	 -0.123	 -0.523	 -0.140
          5.556	  0.141	  0.626	  0.484	 -0.384	 -0.172	  0.556	  0.064	  0.076	  0.154	 -0.126	 -0.521	 -0.139
          5.558	  0.147	  0.622	  0.473	 -0.385	 -0.163	  0.547	  0.067	  0.081	  0.156	 -0.120	 -0.513	 -0.136
          5.560	  0.153	  0.632	  0.478	 -0.392	 -0.164	  0.554	  0.066	  0.069	  0.146	 -0.128	 -0.515	 -0.141
          5.562	  0.151	  0.627	  0.475	 -0.390	 -0.162	  0.551	  0.060	  0.053	  0.135	 -0.139	 -0.527	 -0.152
          5.564	  0.138	  0.622	  0.484	 -0.380	 -0.173	  0.553	  0.059	  0.048	  0.130	 -0.145	 -0.538	 -0.153
          5.566	  0.141	  0.620	  0.479	 -0.381	 -0.169	  0.550	  0.059	  0.044	  0.120	 -0.147	 -0.533	 -0.156
          5.568	  0.133	  0.618	  0.486	 -0.375	 -0.176	  0.552	  0.058	  0.035	  0.120	 -0.146	 -0.528	 -0.152
          5.570	  0.135	  0.621	  0.486	 -0.379	 -0.175	  0.554	  0.055	  0.035	  0.114	 -0.155	 -0.532	 -0.151
          5.572	  0.130	  0.614	  0.483	 -0.372	 -0.177	  0.549	  0.060	  0.036	  0.115	 -0.151	 -0.529	 -0.148
          5.574	  0.132	  0.605	  0.472	 -0.368	 -0.171	  0.539	  0.068	  0.034	  0.113	 -0.151	 -0.530	 -0.150
          5.576	  0.143	  0.593	  0.450	 -0.368	 -0.153	  0.521	  0.071	  0.036	  0.112	 -0.155	 -0.528	 -0.146
          5.578	  0.127	  0.586	  0.458	 -0.356	 -0.166	  0.522	  0.076	  0.034	  0.111	 -0.158	 -0.528	 -0.143
          5.580	  0.143	  0.590	  0.447	 -0.367	 -0.151	  0.518	  0.075	  0.027	  0.107	 -0.164	 -0.532	 -0.142
          5.582	  0.123	  0.588	  0.465	 -0.356	 -0.171	  0.526	  0.080	  0.023	  0.107	 -0.160	 -0.529	 -0.140
          5.584	  0.127	  0.597	  0.471	 -0.362	 -0.172	  0.534	  0.059	  0.011	  0.092	 -0.172	 -0.535	 -0.150
          5.586	  0.120	  0.594	  0.474	 -0.357	 -0.177	  0.533	  0.057	  0.009	  0.087	 -0.172	 -0.531	 -0.147
          5.588	  0.126	  0.613	  0.487	 -0.369	 -0.180	  0.550	  0.057	  0.015	  0.088	 -0.171	 -0.531	 -0.148
          5.590	  0.124	  0.604	  0.479	 -0.364	 -0.176	  0.542	  0.056	  0.012	  0.089	 -0.172	 -0.531	 -0.147
          5.592	  0.129	  0.596	  0.468	 -0.362	 -0.170	  0.532	  0.060	  0.015	  0.095	 -0.166	 -0.529	 -0.140
          5.594	  0.117	  0.589	  0.472	 -0.353	 -0.177	  0.532	  0.073	  0.021	  0.097	 -0.164	 -0.529	 -0.135
          5.596	  0.116	  0.586	  0.470	 -0.350	 -0.178	  0.529	  0.075	  0.021	  0.101	 -0.161	 -0.522	 -0.132
          5.598	  0.134	  0.589	  0.455	 -0.362	 -0.161	  0.522	  0.079	  0.025	  0.102	 -0.157	 -0.523	 -0.133
          5.600	  0.133	  0.593	  0.460	 -0.363	 -0.163	  0.526	  0.079	  0.025	  0.103	 -0.151	 -0.517	 -0.131
          5.602	  0.132	  0.594	  0.463	 -0.362	 -0.166	  0.529	  0.071	  0.015	  0.097	 -0.155	 -0.519	 -0.134
          5.604	  0.126	  0.598	  0.472	 -0.362	 -0.173	  0.535	  0.071	  0.018	  0.102	 -0.149	 -0.517	 -0.136
          5.606	  0.129	  0.601	  0.472	 -0.365	 -0.172	  0.536	  0.056	  0.006	  0.095	 -0.153	 -0.520	 -0.138
          5.608	  0.129	  0.608	  0.478	 -0.368	 -0.174	  0.542	  0.061	  0.005	  0.092	 -0.163	 -0.524	 -0.138
          5.610	  0.129	  0.596	  0.467	 -0.362	 -0.170	  0.532	  0.066	  0.009	  0.094	 -0.166	 -0.532	 -0.136
          5.612	  0.131	  0.596	  0.466	 -0.363	 -0.168	  0.531	  0.071	  0.012	  0.095	 -0.164	 -0.527	 -0.126
          5.614	  0.121	  0.597	  0.475	 -0.358	 -0.177	  0.536	  0.070	  0.013	  0.099	 -0.155	 -0.513	 -0.122
          5.616	  0.121	  0.586	  0.465	 -0.353	 -0.172	  0.524	  0.081	  0.017	  0.102	 -0.151	 -0.512	 -0.117
