   Elapsed time	    ECG	    EMG	oot GSR	and GSR	     HR	   RESP
       1082.581	 -0.010	 -0.012	  3.931	 21.332	 84.000	 11.810
       1082.645	 -0.097	  0.000	  3.919	 21.299	 84.000	 11.852
       1082.710	 -0.241	 -0.007	  3.905	 21.269	 84.000	 11.888
       1082.774	  0.060	 -0.003	  3.894	 21.233	 84.000	 11.928
       1082.839	  0.051	  0.001	  3.879	 21.198	 84.000	 11.966
       1082.903	  0.003	 -0.006	  3.847	 21.146	 84.000	 12.006
       1082.968	  0.010	 -0.013	  3.832	 21.124	 89.000	 12.038
       1083.032	  0.013	 -0.007	  3.815	 21.097	 89.000	 12.064
       1083.097	  0.001	  0.004	  3.803	 21.074	 89.000	 12.082
       1083.161	  0.003	 -0.001	  3.791	 21.052	 89.000	 12.088
       1083.226	 -0.006	 -0.006	  3.781	 21.028	 89.000	 12.092
       1083.290	  0.000	  0.004	  3.770	 21.000	 89.000	 12.092
       1083.355	 -0.335	 -0.006	  3.753	 20.967	 89.000	 12.082
       1083.419	  0.076	 -0.010	  3.740	 20.935	 89.000	 12.068
       1083.484	  0.088	 -0.007	  3.728	 20.905	 89.000	 12.046
       1083.548	  0.032	 -0.002	  3.717	 20.879	 89.000	 12.024
       1083.613	  0.017	 -0.001	  3.705	 20.857	 89.000	 12.002
       1083.677	  0.020	 -0.014	  3.694	 20.836	 89.000	 11.980
       1083.742	  0.025	 -0.001	  3.681	 20.816	 89.000	 11.952
       1083.806	  0.021	 -0.001	  3.671	 20.801	 89.000	 11.920
       1083.871	  0.020	 -0.005	  3.661	 20.785	 89.000	 11.888
       1083.935	  0.008	 -0.015	  3.651	 20.777	 89.000	 11.844
       1084.000	 -0.083	  0.006	  3.641	 20.787	126.000	 11.800
       1084.065	 -0.218	 -0.004	  3.631	 20.827	126.000	 11.752
       1084.129	  0.096	  0.005	  3.622	 20.941	126.000	 11.710
       1084.194	  0.098	 -0.001	  3.613	 20.967	126.000	 11.672
       1084.258	  0.038	 -0.004	  3.606	 20.921	126.000	 11.628
       1084.323	  0.039	 -0.013	  3.599	 20.858	126.000	 11.590
       1084.387	  0.048	 -0.002	  3.592	 20.790	126.000	 11.556
       1084.452	  0.028	 -0.003	  3.586	 20.576	126.000	 11.524
       1084.516	  0.031	  0.005	  3.581	 20.132	126.000	 11.494
       1084.581	  0.023	 -0.008	  3.577	 19.988	126.000	 11.468
       1084.645	  0.025	 -0.011	  3.572	 20.013	126.000	 11.424
       1084.710	 -0.174	 -0.004	  3.569	 20.026	 86.000	 11.384
       1084.774	 -0.118	 -0.021	  3.573	 20.042	 86.000	 11.352
       1084.839	  0.069	 -0.008	  3.571	 20.162	 86.000	 11.336
       1084.903	  0.073	 -0.009	  3.566	 20.305	 86.000	 11.322
       1084.968	  0.024	 -0.007	  3.562	 20.305	 93.000	 11.306
       1085.032	  0.022	 -0.004	  3.558	 20.372	 93.000	 11.290
       1085.097	  0.008	 -0.007	  3.553	 20.420	 93.000	 11.276
       1085.161	 -0.001	  0.000	  3.546	 20.430	 93.000	 11.264
       1085.226	 -0.017	 -0.005	  3.541	 20.430	 93.000	 11.252
       1085.290	 -0.007	 -0.020	  3.536	 20.428	 93.000	 11.244
       1085.355	 -0.062	  0.008	  3.531	 20.457	 93.000	 11.234
       1085.419	 -0.277	 -0.009	  3.526	 20.510	 93.000	 11.224
       1085.484	  0.072	  0.002	  3.522	 20.551	 93.000	 11.222
       1085.548	  0.080	 -0.009	  3.516	 20.546	 93.000	 11.206
       1085.613	  0.037	  0.003	  3.507	 20.538	 93.000	 11.206
       1085.677	  0.052	 -0.015	  3.489	 20.518	 93.000	 11.200
       1085.742	  0.065	 -0.003	  3.480	 20.510	 93.000	 11.206
       1085.806	  0.071	 -0.012	  3.474	 20.498	 93.000	 11.198
       1085.871	  0.080	 -0.007	  3.466	 20.492	 93.000	 11.184
       1085.935	  0.073	 -0.003	  3.460	 20.492	 93.000	 11.166
       1086.000	 -0.289	 -0.004	  3.454	 20.494	 93.000	 11.166
       1086.065	  0.101	 -0.009	  3.449	 20.493	 93.000	 11.166
       1086.129	  0.126	  0.002	  3.444	 20.492	 93.000	 11.166
       1086.194	  0.115	  0.001	  3.437	 20.480	 93.000	 11.162
       1086.258	  0.109	 -0.005	  3.432	 20.477	 93.000	 11.158
       1086.323	  0.119	  0.013	  3.427	 20.474	 93.000	 11.156
       1086.387	  0.066	  0.006	  3.424	 20.474	 93.000	 11.156
       1086.452	  0.053	 -0.019	  3.419	 20.468	 93.000	 11.158
       1086.516	  0.017	 -0.028	  3.414	 20.455	 93.000	 11.158
       1086.581	  0.017	 -0.018	  3.409	 20.449	 93.000	 11.158
       1086.645	 -0.383	 -0.003	  3.407	 20.443	 93.000	 11.162
       1086.710	  0.079	 -0.003	  3.399	 20.419	 93.000	 11.162
       1086.774	  0.082	  0.000	  3.396	 20.405	 93.000	 11.166
       1086.839	  0.031	 -0.003	  3.393	 20.394	 93.000	 11.166
       1086.903	  0.054	 -0.003	  3.389	 20.384	 93.000	 11.166
       1086.968	  0.045	 -0.009	  3.387	 20.377	 93.000	 11.170
       1087.032	  0.027	  0.004	  3.384	 20.367	 93.000	 11.162
       1087.097	  0.037	 -0.005	  3.381	 20.358	 93.000	 11.152
       1087.161	  0.021	 -0.007	  3.384	 20.352	 93.000	 11.148
       1087.226	 -0.009	  0.004	  3.387	 20.343	 93.000	 11.148
       1087.290	 -0.272	 -0.002	  3.383	 20.337	 93.000	 11.146
       1087.355	  0.109	 -0.001	  3.375	 20.320	 60.000	 11.144
       1087.419	  0.111	 -0.008	  3.369	 20.299	 60.000	 11.146
       1087.484	  0.079	  0.000	  3.366	 20.281	 60.000	 11.148
       1087.548	  0.194	 -0.015	  3.363	 20.413	 60.000	 11.148
       1087.613	  0.225	 -0.003	  3.357	 20.360	 60.000	 11.126
       1087.677	  0.220	 -0.010	  3.351	 20.296	 60.000	 11.126
       1087.742	  0.236	 -0.013	  3.349	 20.358	 60.000	 11.130
       1087.806	  0.254	 -0.005	  3.349	 20.404	 60.000	 11.132
       1087.871	 -0.135	  0.010	  3.349	 20.420	 60.000	 11.130
       1087.935	  0.234	 -0.006	  3.350	 20.423	 87.000	 11.132
       1088.000	  0.253	  0.002	  3.347	 20.418	 87.000	 11.134
       1088.065	  0.100	 -0.014	  3.347	 20.405	 87.000	 11.140
       1088.129	  0.155	 -0.010	  3.349	 20.398	 87.000	 11.148
       1088.194	  0.178	 -0.008	  3.349	 20.388	 87.000	 11.152
       1088.258	  0.155	 -0.002	  3.350	 20.387	 87.000	 11.156
       1088.323	  0.155	 -0.011	  3.352	 20.396	 87.000	 11.154
       1088.387	  0.102	 -0.005	  3.354	 20.418	 87.000	 11.144
       1088.452	  0.082	  0.011	  3.356	 20.461	 87.000	 11.140
       1088.516	 -0.346	 -0.002	  3.357	 20.518	 87.000	 11.142
       1088.581	  0.097	  0.003	  3.355	 20.602	 87.000	 11.142
       1088.645	  0.102	 -0.022	  3.350	 20.730	 87.000	 11.144
       1088.710	  0.060	  0.005	  3.344	 20.873	 87.000	 11.142
       1088.774	  0.012	 -0.006	  3.341	 21.065	 87.000	 11.146
       1088.839	  0.024	 -0.014	  3.344	 21.259	 86.000	 11.148
       1088.903	  0.000	 -0.017	  3.345	 21.436	 86.000	 11.148
       1088.968	 -0.036	 -0.009	  3.347	 21.597	 86.000	 11.148
       1089.032	 -0.048	 -0.000	  3.349	 21.733	 86.000	 11.148
       1089.097	 -0.075	  0.002	  3.352	 21.866	 86.000	 11.152
       1089.161	 -0.057	 -0.006	  3.355	 21.991	 86.000	 11.154
       1089.226	 -0.444	 -0.021	  3.357	 22.152	 86.000	 11.154
       1089.290	 -0.008	 -0.006	  3.362	 22.313	 86.000	 11.148
       1089.355	 -0.005	 -0.005	  3.367	 22.457	 86.000	 11.148
       1089.419	 -0.050	  0.001	  3.375	 22.574	 86.000	 11.154
       1089.484	 -0.104	  0.014	  3.385	 22.679	 86.000	 11.162
       1089.548	 -0.079	 -0.033	  3.395	 22.762	 86.000	 11.162
       1089.613	 -0.105	 -0.012	  3.405	 22.829	 86.000	 11.162
       1089.677	 -0.125	 -0.009	  3.417	 22.880	 86.000	 11.152
       1089.742	 -0.141	  0.007	  3.432	 22.930	 86.000	 11.144
       1089.806	 -0.140	 -0.004	  3.448	 22.986	 86.000	 11.144
       1089.871	 -0.515	 -0.011	  3.464	 23.010	 86.000	 11.146
       1089.935	 -0.114	 -0.005	  3.518	 23.062	 86.000	 11.146
       1090.000	 -0.187	 -0.009	  3.537	 23.026	 86.000	 11.144
       1090.065	 -0.190	 -0.011	  3.561	 23.002	 86.000	 11.146
       1090.129	 -0.196	  0.003	  3.582	 22.998	 86.000	 11.146
       1090.194	 -0.218	 -0.004	  3.607	 23.045	 86.000	 11.146
       1090.258	 -0.238	 -0.003	  3.634	 23.088	 86.000	 11.146
       1090.323	 -0.280	  0.007	  3.660	 23.138	 86.000	 11.146
       1090.387	 -0.230	 -0.001	  3.683	 23.211	 86.000	 11.148
       1090.452	 -0.662	 -0.006	  3.699	 23.292	 86.000	 11.154
       1090.516	 -0.196	 -0.005	  3.722	 23.345	 86.000	 11.156
       1090.581	 -0.190	 -0.008	  3.742	 23.406	 86.000	 11.156
       1090.645	 -0.228	 -0.007	  3.764	 23.442	 86.000	 11.154
       1090.710	 -0.273	 -0.002	  3.784	 23.457	 86.000	 11.148
       1090.774	 -0.294	 -0.018	  3.797	 23.498	 86.000	 11.146
       1090.839	 -0.310	 -0.004	  3.811	 23.531	 86.000	 11.148
       1090.903	 -0.327	 -0.004	  3.825	 23.562	 86.000	 11.158
       1090.968	 -0.337	 -0.010	  3.842	 23.599	 86.000	 11.164
       1091.032	 -0.371	  0.000	  3.869	 23.635	 86.000	 11.166
       1091.097	 -0.408	 -0.005	  3.894	 23.669	 86.000	 11.164
       1091.161	 -0.853	 -0.002	  3.915	 23.699	 86.000	 11.154
       1091.226	 -0.432	  0.003	  3.932	 23.724	 86.000	 11.148
       1091.290	 -0.429	 -0.006	  3.971	 23.794	 86.000	 11.148
       1091.355	 -0.563	 -0.019	  4.001	 23.820	 86.000	 11.146
       1091.419	 -0.536	 -0.011	  4.031	 23.817	 86.000	 11.144
       1091.484	 -0.513	  0.004	  4.065	 23.862	 86.000	 11.144
       1091.548	 -0.478	 -0.012	  4.095	 23.851	 86.000	 11.146
       1091.613	 -0.440	 -0.008	  4.124	 23.846	 86.000	 11.148
       1091.677	 -0.401	 -0.001	  4.154	 23.841	 86.000	 11.148
       1091.742	 -0.630	  0.003	  4.185	 23.853	 86.000	 11.148
       1091.806	 -0.404	 -0.012	  4.251	 23.914	 86.000	 11.144
       1091.871	 -0.157	  0.002	  4.278	 23.960	 86.000	 11.148
       1091.935	 -0.187	 -0.000	  4.304	 24.024	 86.000	 11.154
       1092.000	 -0.150	 -0.024	  4.324	 24.066	 86.000	 11.158
       1092.065	 -0.119	 -0.008	  4.346	 24.100	 86.000	 11.156
       1092.129	 -0.093	 -0.008	  4.368	 24.143	 86.000	 11.154
       1092.194	 -0.066	 -0.009	  4.385	 24.169	 86.000	 11.152
       1092.258	 -0.022	 -0.008	  4.410	 24.187	 86.000	 11.156
       1092.323	 -0.002	  0.003	  4.432	 24.224	 86.000	 11.162
       1092.387	 -0.249	  0.002	  4.450	 24.264	 86.000	 11.168
       1092.452	 -0.033	 -0.012	  4.468	 24.269	 86.000	 11.170
       1092.516	  0.140	  0.007	  4.488	 24.251	 86.000	 11.178
       1092.581	  0.182	 -0.001	  4.508	 24.270	 86.000	 11.190
       1092.645	  0.141	 -0.003	  4.536	 24.291	 86.000	 11.198
       1092.710	  0.142	 -0.013	  4.568	 24.303	 86.000	 11.212
       1092.774	  0.139	 -0.009	  4.590	 24.301	 86.000	 11.236
       1092.839	  0.155	 -0.007	  4.608	 24.292	 86.000	 11.268
       1092.903	  0.168	 -0.009	  4.630	 24.282	 86.000	 11.308
       1092.968	  0.200	 -0.002	  4.647	 24.260	 86.000	 11.344
       1093.032	  0.186	 -0.007	  4.668	 24.230	 86.000	 11.384
       1093.097	  0.229	  0.007	  4.677	 24.188	 86.000	 11.420
       1093.161	 -0.214	 -0.006	  4.693	 24.113	 86.000	 11.454
       1093.226	  0.278	 -0.007	  4.692	 24.047	 81.000	 11.488
       1093.290	  0.309	 -0.010	  4.704	 23.979	 81.000	 11.522
       1093.355	  0.318	  0.003	  4.713	 23.927	 81.000	 11.560
       1093.419	  0.259	 -0.006	  4.722	 23.877	 81.000	 11.590
       1093.484	  0.261	 -0.009	  4.726	 23.826	 81.000	 11.618
       1093.548	  0.249	 -0.007	  4.727	 23.791	 81.000	 11.644
       1093.613	  0.253	  0.016	  4.727	 23.775	 81.000	 11.678
       1093.677	  0.266	 -0.011	  4.731	 23.782	 81.000	  0.000
       1093.742	  0.278	 -0.025	  4.743	 23.786	 81.000	  0.000
       1093.806	  0.338	 -0.016	  4.738	 23.794	 81.000	 11.794
       1093.871	 -0.097	 -0.012	  4.741	 23.798	 81.000	 11.806
       1093.935	  0.404	  0.001	  4.736	 23.790	 82.000	 11.820
       1094.000	  0.439	  0.003	  4.737	 23.776	 82.000	 11.818
       1094.065	  0.377	  0.008	  4.729	 23.756	 82.000	 11.814
       1094.129	  0.292	 -0.001	  4.733	 23.738	 82.000	 11.808
       1094.194	  0.281	 -0.003	  4.728	 23.698	 82.000	 11.800
       1094.258	  0.274	 -0.007	  4.729	 23.667	 82.000	 11.792
       1094.323	  0.246	 -0.000	  4.737	 23.626	 82.000	 11.778
       1094.387	  0.239	 -0.001	  4.742	 23.584	 82.000	 11.770
       1094.452	  0.231	 -0.003	  4.750	 23.435	 82.000	 11.762
       1094.516	  0.260	 -0.002	  4.769	 23.383	 82.000	 11.752
       1094.581	  0.271	 -0.015	  4.777	 23.341	 82.000	 11.734
       1094.645	  0.241	 -0.010	  4.784	 23.304	 82.000	 11.712
       1094.710	  0.187	 -0.008	  4.786	 23.264	 82.000	 11.684
       1094.774	  0.192	  0.001	  4.789	 23.221	 82.000	 11.656
       1094.839	  0.186	 -0.004	  4.785	 23.166	 82.000	 11.562
       1094.903	  0.173	 -0.012	  4.790	 23.103	 82.000	 11.522
       1094.968	  0.166	 -0.006	  4.781	 23.037	 82.000	 11.486
       1095.032	  0.151	 -0.002	  4.779	 22.977	 82.000	 11.462
       1095.097	  0.180	 -0.007	  4.771	 22.921	 82.000	 11.438
       1095.161	 -0.242	 -0.001	  4.765	 22.865	 82.000	 11.416
       1095.226	  0.202	 -0.004	  4.757	 22.804	 82.000	 11.390
       1095.290	  0.217	 -0.012	  4.743	 22.736	 82.000	 11.354
       1095.355	  0.174	 -0.012	  4.734	 22.657	 82.000	 11.324
       1095.419	  0.107	 -0.012	  4.717	 22.586	 82.000	 11.306
       1095.484	  0.124	 -0.007	  4.701	 22.526	 82.000	 11.288
       1095.548	  0.113	 -0.004	  4.686	 22.471	 82.000	 11.264
       1095.613	  0.100	 -0.008	  4.667	 22.414	 82.000	 11.246
       1095.677	  0.094	 -0.009	  4.650	 22.349	 82.000	 11.242
       1095.742	  0.086	 -0.004	  4.626	 22.290	 82.000	 11.242
       1095.806	 -0.114	  0.000	  4.606	 22.232	 82.000	 11.236
       1095.871	 -0.057	 -0.010	  4.584	 22.181	 87.000	 11.210
       1095.935	  0.144	 -0.000	  4.558	 22.132	 87.000	 11.210
       1096.000	  0.149	  0.006	  4.539	 22.090	 87.000	 11.208
       1096.065	  0.107	  0.002	  4.512	 22.060	 87.000	 11.202
       1096.129	  0.099	 -0.009	  4.491	 22.026	 87.000	 11.198
       1096.194	  0.110	 -0.006	  4.465	 21.984	 87.000	 11.192
       1096.258	  0.105	 -0.010	  4.447	 21.939	 87.000	 11.192
       1096.323	  0.110	 -0.008	  4.426	 21.897	 87.000	 11.192
       1096.387	  0.094	 -0.009	  4.407	 21.855	 87.000	 11.198
       1096.452	  0.114	 -0.001	  4.386	 21.805	 87.000	 11.198
       1096.516	 -0.281	 -0.001	  4.366	 21.760	 87.000	 11.200
       1096.581	  0.145	 -0.005	  4.345	 21.722	 89.000	 11.198
       1096.645	  0.148	  0.001	  4.326	 21.685	 89.000	 11.188
       1096.710	  0.115	 -0.007	  4.308	 21.646	 89.000	 11.178
       1096.774	  0.078	 -0.009	  4.288	 21.614	 89.000	 11.168
       1096.839	  0.095	 -0.006	  4.271	 21.586	 89.000	 11.166
       1096.903	  0.084	 -0.013	  4.257	 21.561	 89.000	 11.164
       1096.968	  0.081	 -0.000	  4.240	 21.535	 89.000	 11.164
       1097.032	  0.070	 -0.012	  4.224	 21.513	 89.000	 11.166
       1097.097	  0.066	 -0.003	  4.202	 21.493	 89.000	 11.164
       1097.161	 -0.291	 -0.004	  4.182	 21.474	 89.000	 11.162
       1097.226	  0.099	 -0.002	  4.162	 21.458	 90.000	 11.164
       1097.290	  0.124	 -0.008	  4.145	 21.448	 90.000	 11.168
       1097.355	  0.118	  0.005	  4.128	 21.432	 90.000	 11.174
       1097.419	  0.047	 -0.007	  4.114	 21.414	 90.000	 11.162
       1097.484	  0.057	 -0.008	  4.097	 21.391	 90.000	 11.158
       1097.548	  0.051	 -0.001	  4.078	 21.365	 90.000	 11.162
       1097.613	  0.037	 -0.008	  4.065	 21.339	 90.000	 11.168
       1097.677	  0.032	 -0.003	  4.056	 21.320	 90.000	 11.174
       1097.742	  0.033	 -0.006	  4.044	 21.303	 90.000	 11.176
       1097.806	 -0.247	 -0.002	  4.034	 21.288	 90.000	 11.178
       1097.871	 -0.014	 -0.009	  4.025	 21.267	 90.000	 11.178
       1097.935	  0.105	 -0.003	  4.009	 21.251	 90.000	 11.166
       1098.000	  0.129	 -0.011	  3.993	 21.234	 90.000	 11.156
       1098.065	  0.077	 -0.001	  3.986	 21.232	 90.000	 11.152
       1098.129	  0.080	 -0.014	  3.977	 21.240	 90.000	 11.152
       1098.194	  0.073	  0.000	  3.971	 21.242	 90.000	 11.154
       1098.258	  0.053	 -0.001	  3.965	 21.359	 90.000	 11.154
       1098.323	  0.095	 -0.007	  3.941	 21.625	 90.000	 11.152
       1098.387	  0.074	  0.001	  3.913	 21.552	 90.000	 11.148
       1098.452	  0.057	  0.000	  3.898	 21.463	109.000	 11.154
       1098.516	 -0.254	 -0.013	  3.896	 21.348	109.000	 11.158
       1098.581	  0.085	  0.002	  3.889	 21.189	109.000	 11.162
       1098.645	  0.058	 -0.007	  3.887	 20.746	109.000	 11.162
       1098.710	  0.030	  0.003	  3.877	 20.604	109.000	 11.164
       1098.774	  0.052	 -0.006	  3.865	 20.658	109.000	 11.164
       1098.839	  0.049	 -0.012	  3.862	 20.854	109.000	 11.164
       1098.903	  0.033	 -0.008	  3.858	 21.036	109.000	 11.164
       1098.968	  0.005	 -0.004	  3.845	 21.181	109.000	 11.168
       1099.032	 -0.010	 -0.004	  3.835	 21.256	109.000	 11.178
       1099.097	  0.011	 -0.013	  3.822	 21.282	109.000	 11.192
       1099.161	 -0.346	  0.006	  3.818	 21.299	109.000	 11.214
       1099.226	  0.074	 -0.001	  3.813	 21.304	109.000	 11.232
       1099.290	  0.051	 -0.013	  3.807	 21.305	109.000	 11.256
       1099.355	  0.043	 -0.002	  3.792	 21.304	100.000	 11.278
       1099.419	 -0.043	 -0.015	  3.780	 21.360	100.000	 11.286
       1099.484	 -0.016	 -0.019	  3.776	 21.437	100.000	 11.292
       1099.548	 -0.017	  0.005	  3.771	 21.439	100.000	 11.308
       1099.613	 -0.004	 -0.005	  3.771	 21.481	100.000	 11.356
       1099.677	 -0.031	 -0.011	  3.762	 21.474	100.000	 11.376
       1099.742	 -0.022	  0.001	  3.751	 21.476	100.000	 11.398
       1099.806	 -0.221	  0.003	  3.747	 21.493	100.000	 11.424
       1099.871	 -0.154	 -0.004	  3.741	 21.519	100.000	 11.454
       1099.935	  0.040	 -0.001	  3.732	 21.558	100.000	 11.478
       1100.000	  0.045	 -0.006	  3.725	 21.609	 88.000	 11.506
       1100.065	 -0.001	 -0.005	  3.718	 21.686	 88.000	 11.532
       1100.129	  0.009	 -0.019	  3.711	 21.778	 88.000	 11.564
       1100.194	  0.028	 -0.007	  3.704	 21.877	 88.000	 11.594
       1100.258	  0.014	 -0.007	  3.699	 21.993	 88.000	 11.622
       1100.323	  0.007	 -0.008	  3.688	 22.208	 88.000	 11.648
       1100.387	  0.015	  0.001	  3.688	 22.208	 88.000	 11.664
       1100.452	  0.007	 -0.001	  3.680	 22.405	 88.000	 11.678
       1100.516	 -0.261	 -0.007	  3.677	 22.481	 88.000	 11.688
       1100.581	  0.080	 -0.008	  3.677	 22.542	 88.000	 11.694
       1100.645	  0.089	 -0.001	  3.674	 22.589	 84.000	 11.678
       1100.710	  0.033	 -0.010	  3.675	 22.625	 84.000	 11.674
       1100.774	  0.020	 -0.015	  3.677	 22.661	 84.000	 11.670
       1100.839	  0.019	 -0.006	  3.677	 22.690	 84.000	 11.654
       1100.903	  0.023	 -0.006	  3.677	 22.721	 84.000	 11.630
       1100.968	  0.016	 -0.003	  3.682	 22.746	 84.000	 11.606
       1101.032	  0.006	  0.000	  3.684	 22.748	 84.000	 11.584
       1101.097	  0.017	 -0.007	  3.684	 22.734	 84.000	 11.560
       1101.161	 -0.363	 -0.003	  3.685	 22.715	 84.000	 11.528
       1101.226	  0.073	 -0.008	  3.688	 22.693	 84.000	 11.494
       1101.290	  0.096	 -0.005	  3.693	 22.660	 84.000	 11.464
       1101.355	  0.085	  0.001	  3.697	 22.624	 84.000	 11.440
       1101.419	  0.026	 -0.006	  3.697	 22.596	 80.000	 11.416
       1101.484	  0.032	 -0.007	  3.695	 22.564	 80.000	 11.388
       1101.548	  0.049	 -0.003	  3.699	 22.523	 80.000	 11.364
       1101.613	  0.050	 -0.006	  3.697	 22.481	 80.000	 11.344
       1101.677	  0.027	 -0.010	  3.700	 22.440	 80.000	 11.290
       1101.742	  0.023	  0.001	  3.697	 22.401	 80.000	 11.280
       1101.806	  0.016	 -0.006	  3.697	 22.362	 80.000	 11.274
       1101.871	  0.023	 -0.008	  3.694	 22.322	 80.000	 11.264
       1101.935	 -0.389	  0.002	  3.695	 22.285	 80.000	 11.236
       1102.000	  0.071	 -0.005	  3.697	 22.239	 80.000	 11.218
       1102.065	  0.093	 -0.003	  3.695	 22.191	 80.000	 11.206
       1102.129	  0.071	 -0.001	  3.695	 22.148	 80.000	 11.200
       1102.194	  0.011	 -0.015	  3.690	 22.107	 80.000	 11.196
       1102.258	  0.044	 -0.010	  3.689	 22.067	 78.000	 11.190
       1102.323	  0.039	 -0.005	  3.689	 22.024	 78.000	 11.188
       1102.387	  0.041	 -0.006	  3.685	 21.981	 78.000	 11.184
       1102.452	  0.040	  0.001	  3.683	 21.942	 78.000	 11.174
       1102.516	  0.040	 -0.002	  3.680	 21.902	 78.000	 11.170
       1102.581	  0.039	 -0.005	  3.679	 21.867	 78.000	 11.174
       1102.645	 -0.321	  0.001	  3.678	 21.832	 78.000	 11.170
       1102.710	  0.058	 -0.002	  3.673	 21.797	 78.000	 11.164
       1102.774	  0.121	  0.002	  3.673	 21.760	 78.000	 11.166
       1102.839	  0.128	 -0.001	  3.670	 21.730	 78.000	 11.168
       1102.903	  0.055	 -0.006	  3.664	 21.681	 78.000	 11.168
       1102.968	  0.067	 -0.005	  3.660	 21.657	 78.000	 11.168
       1103.032	  0.064	 -0.012	  3.658	 21.635	 78.000	 11.170
       1103.097	  0.055	 -0.009	  3.653	 21.614	 78.000	 11.170
       1103.161	  0.054	 -0.006	  3.650	 21.589	 78.000	 11.170
       1103.226	  0.056	 -0.006	  3.645	 21.564	 78.000	 11.174
       1103.290	  0.042	 -0.010	  3.639	 21.539	 78.000	 11.166
       1103.355	  0.025	  0.004	  3.634	 21.514	 78.000	 11.158
       1103.419	 -0.321	 -0.005	  3.628	 21.491	 78.000	 11.154
